Ajuste: 0
Imagen MSE MAE SSIM FSIM VIF
adirondack_chairs.ppm 708.4081878662109 37.605061848958336 0.8186461410555704 0.9500 0.4998 12
adirondack_chairs.ppm 876.1318308512369 39.463419596354164 0.8108238467814463 0.9344 0.4712 12
adirondack_chairs.ppm 775.0485509236653 38.25024668375651 0.8086233112213178 0.9457 0.4977 13
adirondack_chairs.ppm 832.3768717447917 39.55092875162761 0.8131331782684749 0.9402 0.4676 12
adirondack_chairs.ppm 776.4929072062174 38.45037078857422 0.8097010759370757 0.9417 0.4820 12
adirondack_chairs.ppm 837.4504852294922 39.17726135253906 0.8087500900504806 0.9433 0.4919 12
adirondack_chairs.ppm 807.708834330241 38.477002461751304 0.815743951193966 0.9253 0.4584 12
adirondack_chairs.ppm 822.075200398763 39.367879231770836 0.8197835699622272 0.9456 0.4898 12
adirondack_chairs.ppm 783.1795399983724 39.216634114583336 0.8065697450867506 0.9319 0.5066 12
adirondack_chairs.ppm 932.3493118286133 41.996447245279946 0.7957340990669778 0.9371 0.4771 14
adirondack_chairs.ppm 871.5133412679036 40.770294189453125 0.7895924845484902 0.9268 0.4765 12
adirondack_chairs.ppm 820.0012690226238 39.946973164876304 0.7912707827940624 0.9317 0.4558 12
adirondack_chairs.ppm 832.8138147989908 39.44076283772787 0.8074133811751136 0.9351 0.4732 13
adirondack_chairs.ppm 865.2782033284504 39.884989420572914 0.8004546479180408 0.9373 0.4710 12
adirondack_chairs.ppm 854.2944513956706 40.33404286702474 0.8052472197757918 0.9384 0.4908 11
adirondack_chairs.ppm 804.8898798624675 39.25921376546224 0.8079689690536359 0.9427 0.4860 12
adirondack_chairs.ppm 721.1438039143881 36.008961995442704 0.8216497999093032 0.9427 0.5195 13
adirondack_chairs.ppm 715.3514582316081 36.77734629313151 0.8249306056614953 0.9324 0.4762 12
adirondack_chairs.ppm 783.4773635864258 38.68984731038412 0.8077146197144267 0.9268 0.4687 12
adirondack_chairs.ppm 833.778678894043 39.94647471110026 0.8096550444514033 0.9331 0.4847 13
astro_bodies.ppm 479.2274932861328 25.049947102864586 0.7999011792831814 0.9138 0.4909 12
astro_bodies.ppm 565.1109771728516 26.504664103190105 0.8208619734645947 0.9149 0.4754 12
astro_bodies.ppm 688.5713729858398 28.174725850423176 0.8162870165163537 0.8981 0.4578 12
astro_bodies.ppm 607.6564305623373 28.51360321044922 0.7682702806346283 0.8998 0.4529 12
astro_bodies.ppm 514.9021174112955 25.352394104003906 0.8305719451600707 0.9205 0.5063 11
astro_bodies.ppm 639.1177419026693 36.29502868652344 0.6270096066970691 0.9083 0.4906 12
astro_bodies.ppm 879.3495737711589 37.47027079264323 0.7374696159030386 0.8884 0.4711 13
astro_bodies.ppm 608.0009435017904 27.626513163248696 0.816910700221024 0.9050 0.4627 13
astro_bodies.ppm 598.7286554972331 25.27995045979818 0.8253996477081375 0.9267 0.5165 12
astro_bodies.ppm 593.4115931193035 27.61206817626953 0.8149875612399624 0.8984 0.4705 12
astro_bodies.ppm 562.4581197102865 26.243840535481773 0.8227580112828177 0.8999 0.4692 11
astro_bodies.ppm 846.9839655558269 36.331372578938804 0.6670854486431064 0.8942 0.4406 12
astro_bodies.ppm 530.1356455485026 25.614466349283852 0.8223622843312387 0.9145 0.4635 12
astro_bodies.ppm 608.1105448404949 27.813522338867188 0.8188694651032854 0.9091 0.4652 12
astro_bodies.ppm 659.9018071492512 27.587476094563804 0.8167605226196611 0.9040 0.4731 12
astro_bodies.ppm 567.3463643391926 26.472468058268227 0.8377177194404499 0.9220 0.4946 12
astro_bodies.ppm 686.0968729654948 29.223409016927086 0.818565144230223 0.9096 0.4799 13
astro_bodies.ppm 544.1852671305339 27.455479939778648 0.7933811753365504 0.9106 0.4786 11
astro_bodies.ppm 561.0441182454427 27.645563761393227 0.83090311585704 0.9126 0.4752 13
astro_bodies.ppm 657.1629282633463 33.8393809000651 0.6900594383254943 0.9028 0.4770 12
astronaut.ppm 421.5366846720377 28.40503692626953 0.8075496575293725 0.8859 0.4293 12
astronaut.ppm 709.7147598266602 37.050941467285156 0.7273428147114016 0.8821 0.4343 13
astronaut.ppm 613.570546468099 33.86252848307292 0.7670753279961215 0.8739 0.4115 13
astronaut.ppm 499.1805877685547 29.840576171875 0.8168347249170612 0.8925 0.4695 13
astronaut.ppm 385.7268600463867 27.40612030029297 0.8013190143515924 0.9006 0.4493 13
astronaut.ppm 500.4442138671875 32.0896250406901 0.7757684028866917 0.9016 0.4527 12
astronaut.ppm 591.4489771525066 32.385922749837235 0.7498386064574317 0.8840 0.4434 13
astronaut.ppm 411.6872202555339 27.44756062825521 0.7850797481156292 0.8872 0.4361 12
astronaut.ppm 607.3014628092448 33.82185363769531 0.7767653015991329 0.8835 0.4212 11
astronaut.ppm 687.9358418782552 36.700917561848954 0.7498818653049885 0.8756 0.4281 12
astronaut.ppm 423.19416554768884 26.576586405436196 0.8174205794263064 0.8975 0.4672 12
astronaut.ppm 499.3060022989909 31.054323832194008 0.7947814826117005 0.8960 0.4633 12
astronaut.ppm 482.4570668538411 29.75322469075521 0.8116140465050184 0.9137 0.4770 12
astronaut.ppm 443.0456415812174 28.125948588053387 0.786516199119173 0.8989 0.4366 12
astronaut.ppm 498.3239084879557 30.777287801106773 0.7949305138804689 0.9019 0.4732 11
astronaut.ppm 551.3508961995443 33.59608459472656 0.7392505786165301 0.8912 0.4379 13
astronaut.ppm 496.494748433431 29.433789571126304 0.7909555799636484 0.8997 0.4430 13
astronaut.ppm 680.6707890828451 36.526659647623696 0.7681445101235745 0.8795 0.4208 11
astronaut.ppm 361.95535024007165 26.56187184651693 0.7896587128151294 0.9114 0.4204 12
astronaut.ppm 562.1899693806967 31.679334004720054 0.7970982111285249 0.9032 0.4499 12
balinese_dancer.ppm 604.934221903483 29.70715586344401 0.6402847109724954 0.8947 0.4025 12
balinese_dancer.ppm 540.7113037109375 24.218531290690102 0.7101365379951129 0.9095 0.4127 12
balinese_dancer.ppm 405.53341929117835 24.393160502115887 0.7209258789937523 0.9081 0.4366 12
balinese_dancer.ppm 758.2731679280599 40.896077473958336 0.5068366636647582 0.8849 0.4196 12
balinese_dancer.ppm 518.5668462117513 25.574251810709633 0.607873614329785 0.9204 0.4596 12
balinese_dancer.ppm 397.5258153279622 20.221844991048176 0.8162478105332851 0.9041 0.4251 12
balinese_dancer.ppm 493.3401082356771 23.231679280598957 0.8119227580118885 0.8895 0.4072 12
balinese_dancer.ppm 410.721181233724 21.154642740885418 0.8028426202003839 0.9231 0.4615 11
balinese_dancer.ppm 344.4645309448242 19.134412129720054 0.7597509929245886 0.9301 0.4849 12
balinese_dancer.ppm 570.3265864054362 24.634356180826824 0.6651997107355156 0.9046 0.4180 11
